label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,0.3345924100750557,-0.09830449622470179,-0.10831202930187679,0.6563114661513815,-0.4184652746688993,-0.13141887850650807,0.8010164310613755,-0.7777626535189911,-0.13657359659354065,0.8418364023838821,-1.072930148404339,-0.10456145605001885,0.6156978919274838,-0.8093600985701451,-0.10738216808374687,0.6634230944029886,-0.9770114280273383,-0.233559421004943,0.5162844034931711,-0.6683694629403389,-0.28355742999749095,0.49198868210466956,-0.7034359616713513,-0.3140979254650216,0.3483270251987477,-0.9311979565101322,-0.10741810511987694,0.4259688255010111,-1.0551261136847425,-0.23405602565652828,0.30932861399370665,-0.6271759851697218,-0.26194683186796625,0.3233283532159753,-0.6931420257420511,-0.2790257995824445,0.11119278775304024,-0.9449718593829315,-0.12267026070876254,0.1794937210813448,-1.093018192788185,-0.2633539949026166,0.11530708814566804,-0.6870919852111146,-0.2184605285623146,0.11189621580259546,-0.7544194554226489,-0.17793697171148018,-0.08988961967067521,-0.9727257893955481,-0.1441925125587191,-0.06555890763062501,-1.0076588734785499,-0.22174651224459638,-0.07729714579490352,-0.759307506207418,-0.17578479086161805,-0.08695831705672342,-0.8037501353955289,-0.13873019390478245
A,0.0,0.0,0.0,0.32624773345521463,-0.09704419762741319,-0.1218633711559592,0.6231533842125575,-0.4358927067189402,-0.1485189768330537,0.7680599674624824,-0.806426408565469,-0.15678588675938926,0.8756860127431968,-1.0760528320801033,-0.12702285470641939,0.5972546011479029,-0.8354973158957397,-0.09737818649558556,0.6352016617340825,-1.0252378260345834,-0.22360830065182552,0.5026073881521282,-0.708459600504711,-0.2683365312333207,0.4775999055140718,-0.7192016699409375,-0.2902588766820744,0.3331460823190633,-0.9387845552948371,-0.08773395337800938,0.39542275388337306,-1.0689662226213175,-0.2123271516751316,0.2991786637844431,-0.6433179631844683,-0.23288118640793423,0.3143743647133831,-0.6987448197333406,-0.2389608019610346,0.10016304815020652,-0.9431132137968689,-0.09762774861226077,0.14804305816883997,-1.086340539243584,-0.2419417449221288,0.10422987755530787,-0.6902947229018603,-0.199813246286749,0.10563589045955356,-0.7511482912384124,-0.15467157674623036,-0.09929010646956853,-0.960803033813346,-0.11456450955921996,-0.07951606809353817,-1.0015658587162855,-0.19583589073355,-0.08590811612334288,-0.7597831771928665,-0.15252148386821815,-0.09707010014898611,-0.7963319021685656,-0.1114570331140374
A,0.0,0.0,0.0,0.32958597432900033,-0.09557088511107653,-0.11410524335084282,0.6200213402813497,-0.4345296297354894,-0.1418073127681534,0.7668184957255212,-0.8047281563455492,-0.15447411620604262,0.9054597525199647,-1.03718585944518,-0.1296142714802138,0.6021022138566134,-0.834015584607842,-0.08066789444169749,0.6472353046864782,-1.0351088140177933,-0.2081384409798485,0.5155287637467363,-0.7161906792464086,-0.26082814753827777,0.4894770188787165,-0.7193318489820398,-0.2879677446172644,0.3426052473882489,-0.9365514299443854,-0.07411520445336033,0.4094604289650972,-1.0789412642539982,-0.1954830289250271,0.3183967510025545,-0.6543040641230149,-0.21976124986064935,0.3306975876053766,-0.6969112193909754,-0.22882633674382388,0.11265703115764997,-0.9389417964408414,-0.08745750695836853,0.16725435497434277,-1.0931965769921577,-0.2283057488794875,0.12542698713420772,-0.6944041202354252,-0.18778198969352053,0.12486567548993728,-0.7367006074492959,-0.14265176743610225,-0.08287979000478199,-0.9516303711829055,-0.107186039343099,-0.0534214412524401,-1.014854636458922,-0.18512957164247257,-0.05813319585588707,-0.7723048643775838,-0.14119859506246948,-0.06838384880798916,-0.7927726096422983,-0.09889913149741875
A,0.0,0.0,0.0,0.32958597432900033,-0.09557088511107653,-0.11410524335084282,0.6200213402813497,-0.4345296297354894,-0.1418073127681534,0.7668184957255212,-0.8047281563455492,-0.15447411620604262,0.9054597525199647,-1.03718585944518,-0.1296142714802138,0.6021022138566134,-0.834015584607842,-0.08066789444169749,0.6472353046864782,-1.0351088140177933,-0.2081384409798485,0.5155287637467363,-0.7161906792464086,-0.26082814753827777,0.4894770188787165,-0.7193318489820398,-0.2879677446172644,0.3426052473882489,-0.9365514299443854,-0.07411520445336033,0.4094604289650972,-1.0789412642539982,-0.1954830289250271,0.3183967510025545,-0.6543040641230149,-0.21976124986064935,0.3306975876053766,-0.6969112193909754,-0.22882633674382388,0.11265703115764997,-0.9389417964408414,-0.08745750695836853,0.16725435497434277,-1.0931965769921577,-0.2283057488794875,0.12542698713420772,-0.6944041202354252,-0.18778198969352053,0.12486567548993728,-0.7367006074492959,-0.14265176743610225,-0.08287979000478199,-0.9516303711829055,-0.107186039343099,-0.0534214412524401,-1.014854636458922,-0.18512957164247257,-0.05813319585588707,-0.7723048643775838,-0.14119859506246948,-0.06838384880798916,-0.7927726096422983,-0.09889913149741875
A,0.0,0.0,0.0,0.33125135514650506,-0.09008377288760955,-0.12650344016569529,0.6158907871504744,-0.4507535580721353,-0.15981139909436598,0.7683081994845253,-0.825440164135264,-0.17441133147027316,0.9533204488736072,-0.9840905160797162,-0.14987082246106734,0.6043486305346853,-0.8303849841095612,-0.09363919230531353,0.6447781363626152,-1.0466101995707793,-0.22831369814363178,0.5127027772153993,-0.7140842504421625,-0.2859650081263451,0.4922366062625159,-0.7070832658521118,-0.3171126996575226,0.3427272095368409,-0.9360158332392327,-0.08007758593111566,0.4054986425779495,-1.087625684467264,-0.2030126363062527,0.3161201264624853,-0.6601516333784408,-0.2263513180257817,0.33766980838372423,-0.7016907732515548,-0.23639279007066372,0.11173728409390817,-0.9399732804720813,-0.08845400190041414,0.160076247605048,-1.0914612682097298,-0.23105426748162566,0.12154424516736231,-0.6937695137722142,-0.19180109573768592,0.13484665956670738,-0.7386492249725605,-0.1492159553802664,-0.08225739189289237,-0.9559688249671086,-0.10452165006562168,-0.06350844857924605,-1.0117315160577884,-0.18498658615672225,-0.0681794403624216,-0.768222404404789,-0.1460820978164407,-0.07073718131372839,-0.7927213419186356,-0.10881577171154326
A,0.0,0.0,0.0,0.33125135514650506,-0.09008377288760955,-0.12650344016569529,0.6158907871504744,-0.4507535580721353,-0.15981139909436598,0.7683081994845253,-0.825440164135264,-0.17441133147027316,0.9533204488736072,-0.9840905160797162,-0.14987082246106734,0.6043486305346853,-0.8303849841095612,-0.09363919230531353,0.6447781363626152,-1.0466101995707793,-0.22831369814363178,0.5127027772153993,-0.7140842504421625,-0.2859650081263451,0.4922366062625159,-0.7070832658521118,-0.3171126996575226,0.3427272095368409,-0.9360158332392327,-0.08007758593111566,0.4054986425779495,-1.087625684467264,-0.2030126363062527,0.3161201264624853,-0.6601516333784408,-0.2263513180257817,0.33766980838372423,-0.7016907732515548,-0.23639279007066372,0.11173728409390817,-0.9399732804720813,-0.08845400190041414,0.160076247605048,-1.0914612682097298,-0.23105426748162566,0.12154424516736231,-0.6937695137722142,-0.19180109573768592,0.13484665956670738,-0.7386492249725605,-0.1492159553802664,-0.08225739189289237,-0.9559688249671086,-0.10452165006562168,-0.06350844857924605,-1.0117315160577884,-0.18498658615672225,-0.0681794403624216,-0.768222404404789,-0.1460820978164407,-0.07073718131372839,-0.7927213419186356,-0.10881577171154326
A,0.0,0.0,0.0,0.3221331256767169,-0.091899493470897,-0.12191743338120295,0.6247317774605288,-0.46020701541811726,-0.15400008067938709,0.8058147630509538,-0.8244349072334215,-0.17120874023785326,1.0108368587698877,-0.9409193189136792,-0.1482468691485313,0.6053323102758319,-0.8278478442688513,-0.09338673900376522,0.6662087404255923,-1.0667682190002572,-0.22134452558179024,0.5284208669047961,-0.7202710273736646,-0.26175535257423593,0.49884164981062046,-0.70149838189197,-0.2811505478239166,0.34696201884144345,-0.9342971415537478,-0.08189144501085557,0.4137327699945767,-1.1058100433891396,-0.21070701749278495,0.3165798813897116,-0.6557577565468351,-0.22028328877274245,0.32987787262699914,-0.6852338369241926,-0.2162180848975675,0.11306082871153376,-0.9394014936215974,-0.09178795037185387,0.16406366429463828,-1.1111648800276177,-0.23868915811948024,0.12045792152169345,-0.6935539389318066,-0.1833935703130993,0.12479413898854673,-0.727650489975821,-0.12669572831373382,-0.08750502850914119,-0.9588071991875876,-0.10920613817158759,-0.06560980195612949,-1.0243152205967454,-0.190795545334706,-0.06990201171146736,-0.7668050120789386,-0.14461635161337108,-0.07446525201060664,-0.7819192537830064,-0.10027475955783557
A,0.0,0.0,0.0,0.318302126605162,-0.0917240520916902,-0.1250737565254575,0.610719862918642,-0.4626317809185884,-0.16293759657300083,0.7931021503531498,-0.8253247645116594,-0.18743354414149246,1.0073556837871982,-0.9190584809240735,-0.1725630815994933,0.613211884371008,-0.8213253601949347,-0.08214912958424633,0.6713517370322297,-1.0653469117558905,-0.20937200942723538,0.5360779575531051,-0.7391552910556249,-0.24811862831823445,0.5101006768285922,-0.7110956491499117,-0.2656899306787226,0.35696319206128563,-0.9313423656111565,-0.07196302891924941,0.42042546458799374,-1.098749369035168,-0.2059818956723781,0.3192090872515123,-0.6649977621789656,-0.218387076417404,0.3343951921573899,-0.6878431544551049,-0.21409669955102734,0.11913918247975427,-0.9420826536274584,-0.0845689169455025,0.16819583167208776,-1.1055092346927584,-0.23925822726432464,0.12059022527724374,-0.6975121061460905,-0.18715928177296387,0.12880416276817683,-0.7253369641172283,-0.1296019547762513,-0.08705348074180842,-0.9590845645594562,-0.10479558151673948,-0.06261999862380017,-1.0310587643931426,-0.19263486988475942,-0.07054812975400866,-0.7747554821261551,-0.14909592923055767,-0.07376536970153412,-0.7849376198025775,-0.10490595621763402
A,0.0,0.0,0.0,0.318302126605162,-0.0917240520916902,-0.1250737565254575,0.610719862918642,-0.4626317809185884,-0.16293759657300083,0.7931021503531498,-0.8253247645116594,-0.18743354414149246,1.0073556837871982,-0.9190584809240735,-0.1725630815994933,0.613211884371008,-0.8213253601949347,-0.08214912958424633,0.6713517370322297,-1.0653469117558905,-0.20937200942723538,0.5360779575531051,-0.7391552910556249,-0.24811862831823445,0.5101006768285922,-0.7110956491499117,-0.2656899306787226,0.35696319206128563,-0.9313423656111565,-0.07196302891924941,0.42042546458799374,-1.098749369035168,-0.2059818956723781,0.3192090872515123,-0.6649977621789656,-0.218387076417404,0.3343951921573899,-0.6878431544551049,-0.21409669955102734,0.11913918247975427,-0.9420826536274584,-0.0845689169455025,0.16819583167208776,-1.1055092346927584,-0.23925822726432464,0.12059022527724374,-0.6975121061460905,-0.18715928177296387,0.12880416276817683,-0.7253369641172283,-0.1296019547762513,-0.08705348074180842,-0.9590845645594562,-0.10479558151673948,-0.06261999862380017,-1.0310587643931426,-0.19263486988475942,-0.07054812975400866,-0.7747554821261551,-0.14909592923055767,-0.07376536970153412,-0.7849376198025775,-0.10490595621763402
A,0.0,0.0,0.0,0.3277169432598939,-0.0983601043012584,-0.10768257045763568,0.623800730540436,-0.4685611351296838,-0.1403166313335756,0.7882379230002028,-0.8381317868209033,-0.16168415139990744,0.9907316360066298,-0.9481708335004717,-0.14578091643165145,0.5989507335293812,-0.8287569796094902,-0.09604065042608531,0.6601816141307385,-1.05817105247956,-0.21813279274477493,0.5178712399241355,-0.7134293045503456,-0.25384090917191493,0.4854428550204185,-0.7012027438081714,-0.2735211120631674,0.337871864806385,-0.9363830660792937,-0.09502292635041813,0.4109619880422608,-1.099958794125641,-0.22366941794657824,0.31060010753580236,-0.6590036166296684,-0.23591866736667144,0.3197186384888565,-0.691743832304369,-0.2376776025039901,0.10250660713833945,-0.9360450366868789,-0.11169140457729226,0.1606983804777264,-1.1013471867095892,-0.2587873096620521,0.11343774681466996,-0.6897323155860726,-0.20436934697589945,0.10977101462954163,-0.7277745948308268,-0.1515558651185381,-0.10002754579142503,-0.9527229447380695,-0.1341490476019771,-0.07386674442142964,-1.0124294686278459,-0.22024391460647402,-0.07815458546233435,-0.7580526774986147,-0.17652469638936674,-0.0848516248596703,-0.7804252253856124,-0.13637203421838973
A,0.0,0.0,0.0,0.3277169432598939,-0.0983601043012584,-0.10768257045763568,0.623800730540436,-0.4685611351296838,-0.1403166313335756,0.7882379230002028,-0.8381317868209033,-0.16168415139990744,0.9907316360066298,-0.9481708335004717,-0.14578091643165145,0.5989507335293812,-0.8287569796094902,-0.09604065042608531,0.6601816141307385,-1.05817105247956,-0.21813279274477493,0.5178712399241355,-0.7134293045503456,-0.25384090917191493,0.4854428550204185,-0.7012027438081714,-0.2735211120631674,0.337871864806385,-0.9363830660792937,-0.09502292635041813,0.4109619880422608,-1.099958794125641,-0.22366941794657824,0.31060010753580236,-0.6590036166296684,-0.23591866736667144,0.3197186384888565,-0.691743832304369,-0.2376776025039901,0.10250660713833945,-0.9360450366868789,-0.11169140457729226,0.1606983804777264,-1.1013471867095892,-0.2587873096620521,0.11343774681466996,-0.6897323155860726,-0.20436934697589945,0.10977101462954163,-0.7277745948308268,-0.1515558651185381,-0.10002754579142503,-0.9527229447380695,-0.1341490476019771,-0.07386674442142964,-1.0124294686278459,-0.22024391460647402,-0.07815458546233435,-0.7580526774986147,-0.17652469638936674,-0.0848516248596703,-0.7804252253856124,-0.13637203421838973
